Region,location_id,age_group_id,sex_id,year_id,cause_name,level,severity,metric_id,mean,lower,upper
AMR,44564,22,1,2021,Other chromosomal abnormalities,3,severe,1,2806.01311489195,1851.75649732818,4025.47234505385
AMR,44564,22,1,2021,Chronic kidney disease due to hypertension,3,severe,1,95428.8907525111,67203.7364003894,121136.047448703
AMR,44564,22,1,2021,Chronic kidney disease due to glomerulonephritis,3,severe,1,164348.564277502,136659.293977933,199047.587718697
AMR,44564,22,1,2021,Chronic kidney disease due to other and unspecified causes,3,severe,1,191417.89189904,151332.742963084,235951.495371842
AMR,44564,22,1,2021,Other leukemia,3,severe,1,182.694564280379,163.431450408664,194.964639636031
AMR,44564,22,1,2021,Zika virus,3,severe,1,65.7368552303059,44.7460000444639,92.4810933294072
AMR,44564,22,1,2021,Neural tube defects,3,severe,1,2960.62839302085,1584.07059605454,4634.96319749161
AMR,44564,22,1,2021,Syphilis,3,severe,1,1756.02746457721,1200.35510037137,2452.64782787142
AMR,44564,22,1,2021,HIV/AIDS resulting in other diseases,3,severe,1,36373.7369284934,20104.8756438303,61780.6273759137
AMR,44564,22,1,2021,Subarachnoid hemorrhage,3,severe,1,19120.5046102474,16528.6073547811,22457.8305066709
AMR,44564,22,1,2021,Chronic kidney disease due to diabetes mellitus type 1,3,severe,1,35193.8890069831,25739.2972816015,43383.4107452792
AMR,44564,22,1,2021,Chronic kidney disease due to diabetes mellitus type 2,3,severe,1,30898.8183212906,24265.6906759762,39299.0708096776
AMR,44564,22,1,2021,Liver cancer due to NASH,3,severe,1,234.635632798531,189.363993500049,280.158956807661
AMR,44564,22,1,2021,Other malignant neoplasms,3,severe,1,1581.89184496045,1462.81902141079,1660.46860746438
AMR,44564,22,1,2021,Burkitt lymphoma,3,severe,1,115.13215183785,45.2297258826773,191.369923216829
AMR,44564,22,1,2021,Other non-Hodgkin lymphoma,3,severe,1,4208.52266696563,3867.79517998032,4459.22244017112
AMR,44564,22,1,2021,Hepatoblastoma,3,severe,1,1.66027589183467,0.705792046664406,3.25838050646016
AMR,44564,22,1,2021,Retinoblastoma,3,severe,1,1.6297953237069,1.15978798625417,2.30916865745625
AMR,44564,22,1,2021,Other eye cancers,3,severe,1,71.0732388615047,63.4255950738864,78.6609582548575
AMR,44564,22,1,2021,Soft tissue and other extraosseous sarcomas,3,severe,1,585.293522329329,547.527324734858,614.172355748252
AMR,44564,22,1,2021,Malignant neoplasm of bone and articular cartilage,3,severe,1,251.355598702427,235.170117478933,267.267196182705
AMR,44564,22,1,2021,Neuroblastoma and other peripheral nervous cell tumors,3,severe,1,43.9721319131983,37.5979820739106,49.2507576495449
AMR,44564,22,1,2021,Sickle cell disorders,3,severe,1,358.55978379031,216.799517232011,525.80564688561
AMR,44564,22,1,2021,Amphetamine use disorders,3,severe,1,8941.30552188589,7401.81300355754,10959.8382093737
AMR,44564,22,1,2021,Cocaine use disorders,3,severe,1,13647.7566441734,11280.2131012533,16356.0823513457
AMR,44564,22,1,2021,COVID-19,3,severe,1,94429.7354104181,8404.48034355394,370883.777425008
AMR,44564,22,1,2021,Esophageal cancer,3,severe,3,5.58509472914937E-06,5.28861764392604E-06,5.87614804896883E-06
AMR,44564,22,1,2021,Liver cancer due to hepatitis B,3,severe,3,7.42622803893819E-07,6.13383857311165E-07,9.04533772699252E-07
AMR,44564,22,1,2021,Liver cancer due to hepatitis C,3,severe,3,1.60919217878471E-06,1.40644991410124E-06,1.8061825203184E-06
AMR,44564,22,1,2021,Liver cancer due to alcohol use,3,severe,3,2.07451110741441E-06,1.83607812096176E-06,2.34762147151073E-06
AMR,44564,22,1,2021,Liver cancer due to other causes,3,severe,3,3.03912654538283E-07,2.53090109798059E-07,3.55932353267178E-07
AMR,44564,22,1,2021,Larynx cancer,3,severe,3,2.71478074074285E-06,2.57405449287928E-06,2.84219823764482E-06
AMR,44564,22,1,2021,Breast cancer,3,severe,3,3.56807788943515E-07,3.34591448347521E-07,3.73444540711217E-07
AMR,44564,22,1,2021,Lip and oral cavity cancer,3,severe,3,3.8375368498208E-06,3.6244872688703E-06,4.04146727191859E-06
AMR,44564,22,1,2021,Nasopharynx cancer,3,severe,3,3.26878733702608E-07,3.10925901358355E-07,3.42644036055345E-07
AMR,44564,22,1,2021,Other pharynx cancer,3,severe,3,2.48913629678408E-06,2.38472340472687E-06,2.59327005929688E-06
AMR,44564,22,1,2021,Gallbladder and biliary tract cancer,3,severe,3,1.93283228717923E-06,1.81479177512359E-06,2.03411419756138E-06
AMR,44564,22,1,2021,Pancreatic cancer,3,severe,3,8.4476661705248E-06,7.96547318462566E-06,8.83590616133141E-06
AMR,44564,22,1,2021,Malignant skin melanoma,3,severe,3,3.64345119451825E-06,3.31806164610105E-06,3.85092948474252E-06
AMR,44564,22,1,2021,Testicular cancer,3,severe,3,1.32647281367068E-06,1.19294996183119E-06,1.45846944795719E-06
AMR,44564,22,1,2021,Kidney cancer,3,severe,3,6.20159374232692E-06,5.85650350270619E-06,6.45152882606787E-06
AMR,44564,22,1,2021,Bladder cancer,3,severe,3,7.24195460047479E-06,6.55480336240435E-06,7.61455802216789E-06
AMR,44564,22,1,2021,Brain and central nervous system cancer,3,severe,3,4.74252222725161E-06,4.43199598242025E-06,4.94516749674093E-06
AMR,44564,22,1,2021,Thyroid cancer,3,severe,3,6.68782585610583E-07,6.28909370329288E-07,7.05143483012412E-07
AMR,44564,22,1,2021,Mesothelioma,3,severe,3,6.41488748521446E-07,5.94088736206437E-07,6.72870944869311E-07
AMR,44564,22,1,2021,Hodgkin lymphoma,3,severe,3,5.1388066205663E-07,4.83183703232231E-07,5.45250435254779E-07
AMR,44564,22,1,2021,Multiple myeloma,3,severe,3,2.8348656912044E-06,2.63937955806332E-06,2.97900131312546E-06
AMR,44564,22,1,2021,Ischemic stroke,3,severe,3,0.000346747523929002,0.000260664474182507,0.000473802775864475
AMR,44564,22,1,2021,Intracerebral hemorrhage,3,severe,3,7.79544801799032E-05,6.42216798241311E-05,9.44246449157804E-05
AMR,44564,22,1,2021,Idiopathic epilepsy,3,severe,3,0.00154294359793906,0.000852143135002106,0.00262646916725398
AMR,44564,22,1,2021,Multiple sclerosis,3,severe,3,4.07503490920008E-05,3.18379104144426E-05,5.0673168605454E-05
AMR,44564,22,1,2021,Schizophrenia,3,severe,3,0.00324046717595893,0.00283336469494392,0.00374116926849956
AMR,44564,22,1,2021,Alcohol use disorders,3,severe,3,0.00155865501235764,0.000987470256186553,0.00234483028634777
AMR,44564,22,1,2021,Major depressive disorder,3,severe,3,0.00275686844937383,0.00104399747764802,0.00503194773687844
AMR,44564,22,1,2021,Rheumatoid arthritis,3,severe,3,0.000135409141636831,7.2668033064213E-05,0.000214590726373347
AMR,44564,22,1,2021,Gout,3,severe,3,0.000239278136756223,0.000197778811160703,0.000290622823125332
AMR,44564,22,1,2021,Other musculoskeletal disorders,3,severe,3,0.00576890839449126,0.00333297415271561,0.00836964623286753
AMR,44564,22,1,2021,Atopic dermatitis,3,severe,3,0.000219661976072338,7.23910409053904E-07,0.000980162120700635
AMR,44564,22,1,2021,Psoriasis,3,severe,3,0.000719387369907884,0.000505939651232393,0.000951961863008416
AMR,44564,22,1,2021,Neonatal preterm birth,3,severe,3,0.000838040605630795,0.00073789738914083,0.00093854292691158
AMR,44564,22,1,2021,Tetanus,3,severe,3,1.6735990285289E-08,1.1335359601122E-08,2.46393993935908E-08
AMR,44564,22,1,2021,Hemolytic disease and other neonatal jaundice,3,severe,3,6.88934320287947E-05,6.07190360385194E-05,7.82007570630705E-05
AMR,44564,22,1,2021,Neonatal encephalopathy due to birth asphyxia and trauma,3,severe,3,0.000451657869589383,0.000383731113578292,0.00051871909574021
AMR,44564,22,1,2021,Opioid use disorders,3,severe,3,0.00336726355985843,0.00243258491009205,0.0046798291315429
AMR,44564,22,1,2021,Malaria,3,severe,3,5.08817858342193E-07,3.88371992543192E-07,6.77389808720394E-07
AMR,44564,22,1,2021,Silicosis,3,severe,3,2.01987542885587E-07,1.46828489321343E-07,2.59049283640724E-07
AMR,44564,22,1,2021,Asbestosis,3,severe,3,2.77486618211046E-07,1.64162369954893E-07,3.90112226516477E-07
AMR,44564,22,1,2021,Coal workers pneumoconiosis,3,severe,3,9.41597043620145E-08,6.04217779654797E-08,1.29619355073188E-07
AMR,44564,22,1,2021,Other pneumoconiosis,3,severe,3,7.33498923885846E-08,5.52892892169968E-08,9.36285791099783E-08
AMR,44564,22,1,2021,Motor neuron disease,3,severe,3,4.74086590474284E-06,4.28501204572004E-06,5.27840376921412E-06
AMR,44564,22,1,2021,Acute lymphoid leukemia,3,severe,3,9.16335267576015E-07,8.26113211468192E-07,1.00658955325421E-06
AMR,44564,22,1,2021,Acute myeloid leukemia,3,severe,3,2.95038400123738E-06,2.77777989419439E-06,3.11465774648671E-06
AMR,44564,22,1,2021,Chronic lymphoid leukemia,3,severe,3,1.45465260592167E-06,1.31878632868759E-06,1.53829380975471E-06
AMR,44564,22,1,2021,Chronic myeloid leukemia,3,severe,3,7.24479632345584E-07,6.61134352730332E-07,7.77788085614486E-07
AMR,44564,22,1,2021,Neonatal sepsis and other neonatal infections,3,severe,3,0.000163470558450043,0.000110000635006437,0.000230444240947242
AMR,44564,22,1,2021,Down syndrome,3,severe,3,9.98588787065241E-08,7.23879109975176E-08,1.24096111134048E-07
AMR,44564,22,1,2021,Other chromosomal abnormalities,3,severe,3,5.54795371466348E-06,3.66122997910497E-06,7.95902703786064E-06
AMR,44564,22,1,2021,Chronic kidney disease due to hypertension,3,severe,3,0.000188678757817208,0.000132872942404677,0.000239506073886814
AMR,44564,22,1,2021,Chronic kidney disease due to glomerulonephritis,3,severe,3,0.000324944392755658,0.000270198109069549,0.000393550121992667
AMR,44564,22,1,2021,Chronic kidney disease due to other and unspecified causes,3,severe,3,0.000378464946859389,0.000299209953444778,0.000466515273318321
AMR,44564,22,1,2021,Other leukemia,3,severe,3,3.61217480121145E-07,3.23131106399871E-07,3.85477455880813E-07
AMR,44564,22,1,2021,Zika virus,3,severe,3,1.2997267483524E-07,8.84702697380567E-08,1.82850472989604E-07
AMR,44564,22,1,2021,Neural tube defects,3,severe,3,5.85365378501828E-06,3.13197051753922E-06,9.16409162608003E-06
AMR,44564,22,1,2021,Syphilis,3,severe,3,3.47195779073448E-06,2.37330128739509E-06,4.84929188505397E-06
AMR,44564,22,1,2021,HIV/AIDS resulting in other diseases,3,severe,3,7.19169157968805E-05,3.97506764737024E-05,0.000122150555649715
AMR,44564,22,1,2021,Subarachnoid hemorrhage,3,severe,3,3.7804411538806E-05,3.26798004205704E-05,4.44028588182722E-05
AMR,44564,22,1,2021,Chronic kidney disease due to diabetes mellitus type 1,3,severe,3,0.0000695841606062002,5.08908633421648E-05,8.57762045094044E-05
AMR,44564,22,1,2021,Chronic kidney disease due to diabetes mellitus type 2,3,severe,3,6.10920928966924E-05,4.79772984702678E-05,7.77007864732554E-05
AMR,44564,22,1,2021,Liver cancer due to NASH,3,severe,3,4.63913594583164E-07,3.7440404878598E-07,5.53920762831915E-07
AMR,44564,22,1,2021,Other malignant neoplasms,3,severe,3,3.12766276496257E-06,2.89223602721076E-06,3.28302206784905E-06
AMR,44564,22,1,2021,Burkitt lymphoma,3,severe,3,2.27635375642424E-07,8.94266760166845E-08,3.78370104812056E-07
AMR,44564,22,1,2021,Other non-Hodgkin lymphoma,3,severe,3,8.32094790987336E-06,7.6472731087558E-06,8.81662297662166E-06
AMR,44564,22,1,2021,Hepatoblastoma,3,severe,3,3.2826410370591E-09,1.39546803480372E-09,6.44235913890188E-09
AMR,44564,22,1,2021,Retinoblastoma,3,severe,3,3.2223758942228E-09,2.29309336881295E-09,4.56560974819684E-09
AMR,44564,22,1,2021,Other eye cancers,3,severe,3,1.40523591091638E-07,1.25402929846413E-07,1.55525771862199E-07
AMR,44564,22,1,2021,Soft tissue and other extraosseous sarcomas,3,severe,3,1.15722244993873E-06,1.08255240826253E-06,1.21432069737434E-06
AMR,44564,22,1,2021,Malignant neoplasm of bone and articular cartilage,3,severe,3,4.9697174262006E-07,4.64970359518555E-07,5.2843161209766E-07
AMR,44564,22,1,2021,Neuroblastoma and other peripheral nervous cell tumors,3,severe,3,8.69402039836492E-08,7.43374516689795E-08,9.73769232943535E-08
AMR,44564,22,1,2021,Sickle cell disorders,3,severe,3,7.08932211988248E-07,4.28648633387054E-07,1.03960504544626E-06
AMR,44564,22,1,2021,Amphetamine use disorders,3,severe,3,1.76784452363467E-05,1.46346129782479E-05,2.16694194275521E-05
AMR,44564,22,1,2021,Cocaine use disorders,3,severe,3,2.69838803564469E-05,2.23028537696995E-05,3.23386898503446E-05
AMR,44564,22,1,2021,COVID-19,3,severe,3,0.000186703261850254,1.66170527480345E-05,0.000733298793135801
WPR,44568,22,1,2021,Esophageal cancer,3,severe,3,2.18227348546108E-05,1.68701875092076E-05,2.65228693980499E-05
WPR,44568,22,1,2021,Liver cancer due to hepatitis B,3,severe,3,9.86562521880935E-06,7.64700920713063E-06,1.24992839646668E-05
WPR,44568,22,1,2021,Liver cancer due to hepatitis C,3,severe,3,3.07572015190567E-06,2.55340141338169E-06,3.69413699470331E-06
WPR,44568,22,1,2021,Liver cancer due to alcohol use,3,severe,3,2.05706265351948E-06,1.61758299485002E-06,2.65066063698013E-06
WPR,44568,22,1,2021,Liver cancer due to other causes,3,severe,3,5.05331440795598E-07,3.71917602637913E-07,7.05834798812172E-07
WPR,44568,22,1,2021,Larynx cancer,3,severe,3,2.29098525892311E-06,1.85552170469741E-06,2.77561115509014E-06
WPR,44568,22,1,2021,Breast cancer,3,severe,3,6.68778120884147E-07,2.9806925886554E-07,9.16504659184921E-07
WPR,44568,22,1,2021,Lip and oral cavity cancer,3,severe,3,3.7844052982642E-06,3.09818547849059E-06,4.52197789915815E-06
WPR,44568,22,1,2021,Nasopharynx cancer,3,severe,3,3.06573793430486E-06,2.43435305385593E-06,3.92434123452784E-06
WPR,44568,22,1,2021,Other pharynx cancer,3,severe,3,1.62379537963503E-06,1.44183912809724E-06,1.86646259014634E-06
WPR,44568,22,1,2021,Gallbladder and biliary tract cancer,3,severe,3,3.44453785173596E-06,2.30803096769247E-06,4.38717161765992E-06
WPR,44568,22,1,2021,Pancreatic cancer,3,severe,3,9.00455376817962E-06,7.57686013057545E-06,1.05805657580023E-05
WPR,44568,22,1,2021,Malignant skin melanoma,3,severe,3,5.52738034168644E-07,4.19526168205181E-07,6.94829913507671E-07
WPR,44568,22,1,2021,Testicular cancer,3,severe,3,1.98794366257664E-07,1.70150765343089E-07,2.32897685516803E-07
WPR,44568,22,1,2021,Kidney cancer,3,severe,3,3.1387992621117E-06,2.59293846070879E-06,3.72197583140922E-06
WPR,44568,22,1,2021,Bladder cancer,3,severe,3,5.38646177210674E-06,4.41497612627851E-06,6.63917018734234E-06
WPR,44568,22,1,2021,Brain and central nervous system cancer,3,severe,3,4.65588032784268E-06,2.8578419799816E-06,5.96688927580127E-06
WPR,44568,22,1,2021,Thyroid cancer,3,severe,3,5.86622292640086E-07,4.59968719946867E-07,7.0267150080988E-07
WPR,44568,22,1,2021,Mesothelioma,3,severe,3,3.52373561263746E-07,3.08341343926696E-07,4.00067677986867E-07
WPR,44568,22,1,2021,Hodgkin lymphoma,3,severe,3,1.77563808751376E-07,1.04077997975592E-07,2.35259201297899E-07
WPR,44568,22,1,2021,Multiple myeloma,3,severe,3,1.29751952427277E-06,9.77597388989527E-07,1.53532094355821E-06
WPR,44568,22,1,2021,Ischemic stroke,3,severe,3,0.00125510617967073,0.00104109848123014,0.00148188531448882
WPR,44568,22,1,2021,Intracerebral hemorrhage,3,severe,3,0.000397084128956277,0.000348875194105235,0.000445063391511225
WPR,44568,22,1,2021,Idiopathic epilepsy,3,severe,3,0.000788144821018995,0.000398205675953344,0.00151180925594475
WPR,44568,22,1,2021,Multiple sclerosis,3,severe,3,4.44628849314704E-06,3.23208423318189E-06,5.84497539103131E-06
WPR,44568,22,1,2021,Schizophrenia,3,severe,3,0.00382571063440976,0.00335938443090604,0.00434945034133689
WPR,44568,22,1,2021,Alcohol use disorders,3,severe,3,0.00106492175562236,0.000670910081532153,0.00159365931001509
WPR,44568,22,1,2021,Major depressive disorder,3,severe,3,0.00145831225702678,0.00056650935177899,0.00266266553130902
WPR,44568,22,1,2021,Rheumatoid arthritis,3,severe,3,0.00016300020536954,8.80674319631983E-05,0.00026080859756926
WPR,44568,22,1,2021,Gout,3,severe,3,0.00022639109146323,0.000179950190755002,0.000277243545526489
WPR,44568,22,1,2021,Other musculoskeletal disorders,3,severe,3,0.00379980611771934,0.00214745590329121,0.00549882722422047
WPR,44568,22,1,2021,Atopic dermatitis,3,severe,3,0.00013989830277919,4.58549583823402E-07,0.000623841386695949
WPR,44568,22,1,2021,Psoriasis,3,severe,3,0.000566294937954073,0.000398928711539025,0.000750483345773184
WPR,44568,22,1,2021,Neonatal preterm birth,3,severe,3,0.000466455484404808,0.000407606306690323,0.000520739869475927
WPR,44568,22,1,2021,Tetanus,3,severe,3,1.00833606991196E-07,7.89266817601442E-08,1.3333555582565E-07
WPR,44568,22,1,2021,Hemolytic disease and other neonatal jaundice,3,severe,3,3.47802593077964E-05,2.98540064495131E-05,4.00835613448694E-05
WPR,44568,22,1,2021,Neonatal encephalopathy due to birth asphyxia and trauma,3,severe,3,0.000574657157769573,0.000486968407376702,0.000659195529748486
WPR,44568,22,1,2021,Opioid use disorders,3,severe,3,0.000467357115343037,0.000331318339957618,0.000625506837344696
WPR,44568,22,1,2021,Malaria,3,severe,3,3.89164461005797E-07,3.38058724442121E-07,4.48281979593618E-07
WPR,44568,22,1,2021,Silicosis,3,severe,3,1.3057935308378E-06,8.88430422825831E-07,1.72192633203637E-06
WPR,44568,22,1,2021,Asbestosis,3,severe,3,1.68643280625776E-07,1.18641907088415E-07,2.30694632346816E-07
WPR,44568,22,1,2021,Coal workers pneumoconiosis,3,severe,3,3.53290870283176E-07,2.41119625316103E-07,4.67062625961681E-07
WPR,44568,22,1,2021,Other pneumoconiosis,3,severe,3,1.20058066274907E-07,8.5467043749964E-08,1.53181146903007E-07
WPR,44568,22,1,2021,Motor neuron disease,3,severe,3,2.02430171100844E-06,1.6717413555368E-06,2.36460014706896E-06
WPR,44568,22,1,2021,Acute lymphoid leukemia,3,severe,3,1.33467362923437E-06,7.43932206076457E-07,1.76148948872146E-06
WPR,44568,22,1,2021,Acute myeloid leukemia,3,severe,3,1.44949284784053E-06,1.03234989868816E-06,2.00997896118739E-06
WPR,44568,22,1,2021,Chronic lymphoid leukemia,3,severe,3,7.61002738716243E-07,4.4408812525461E-07,1.24180150030136E-06
WPR,44568,22,1,2021,Chronic myeloid leukemia,3,severe,3,2.59459308395499E-07,9.64660622660116E-08,3.64485918190054E-07
WPR,44568,22,1,2021,Neonatal sepsis and other neonatal infections,3,severe,3,0.00014563985935378,9.96498762418938E-05,0.000199294976139053
WPR,44568,22,1,2021,Down syndrome,3,severe,3,1.53707783528994E-08,3.76304642868947E-09,2.37337049340758E-08
WPR,44568,22,1,2021,Other chromosomal abnormalities,3,severe,3,2.43482102508748E-06,1.63273086772287E-06,3.44994178037054E-06
WPR,44568,22,1,2021,Chronic kidney disease due to hypertension,3,severe,3,0.000278198432820845,0.000210070120915831,0.000356547827392064
WPR,44568,22,1,2021,Chronic kidney disease due to glomerulonephritis,3,severe,3,0.000183936393850415,0.000141293621588916,0.000239489290913854
WPR,44568,22,1,2021,Chronic kidney disease due to other and unspecified causes,3,severe,3,0.000328546823863894,0.00025250692116983,0.00041078705415134
WPR,44568,22,1,2021,Other leukemia,3,severe,3,5.07182993977593E-07,3.15940009722017E-07,7.58693668552099E-07
WPR,44568,22,1,2021,Neural tube defects,3,severe,3,4.12412904721089E-06,2.26294663403576E-06,6.37995019353668E-06
WPR,44568,22,1,2021,Syphilis,3,severe,3,2.59327953414001E-06,1.72642532484053E-06,3.72119779921963E-06
WPR,44568,22,1,2021,HIV/AIDS resulting in other diseases,3,severe,3,5.56107366909233E-05,1.60974289245131E-05,0.000149120879575839
WPR,44568,22,1,2021,Subarachnoid hemorrhage,3,severe,3,9.94465051908466E-05,8.83921861939256E-05,0.000110782450689626
WPR,44568,22,1,2021,Chronic kidney disease due to diabetes mellitus type 1,3,severe,3,0.000101881704072385,7.29323338641195E-05,0.000137500020712189
WPR,44568,22,1,2021,Chronic kidney disease due to diabetes mellitus type 2,3,severe,3,0.00010374986428531,8.21129837412066E-05,0.000130396777318956
WPR,44568,22,1,2021,Liver cancer due to NASH,3,severe,3,7.10807892252723E-07,5.417171566378E-07,9.52546486665794E-07
WPR,44568,22,1,2021,Other malignant neoplasms,3,severe,3,4.32994425365658E-06,3.2201650307919E-06,5.60548526859318E-06
WPR,44568,22,1,2021,Burkitt lymphoma,3,severe,3,7.20310014843239E-08,3.42360549640506E-08,1.15230107655341E-07
WPR,44568,22,1,2021,Other non-Hodgkin lymphoma,3,severe,3,5.01108629233941E-06,4.08905344074522E-06,5.91242028340143E-06
WPR,44568,22,1,2021,Hepatoblastoma,3,severe,3,3.92673033552167E-09,1.49965219950987E-09,8.5367027699301E-09
WPR,44568,22,1,2021,Retinoblastoma,3,severe,3,3.23198697953988E-09,1.38579233798128E-09,4.98058495821125E-09
WPR,44568,22,1,2021,Other eye cancers,3,severe,3,5.81863762526182E-08,3.08718897604781E-08,7.78533721468321E-08
WPR,44568,22,1,2021,Soft tissue and other extraosseous sarcomas,3,severe,3,4.83505326966861E-07,3.40972914275387E-07,7.10621762006143E-07
WPR,44568,22,1,2021,Malignant neoplasm of bone and articular cartilage,3,severe,3,8.14765561183571E-07,4.76743323082823E-07,1.0698142319894E-06
WPR,44568,22,1,2021,Neuroblastoma and other peripheral nervous cell tumors,3,severe,3,1.06312013977606E-07,8.43363296059214E-08,1.30774806499212E-07
WPR,44568,22,1,2021,Sickle cell disorders,3,severe,3,6.2336784645109E-08,3.37693522806699E-08,9.40712661162992E-08
WPR,44568,22,1,2021,Amphetamine use disorders,3,severe,3,4.11307476022086E-06,3.17913653398475E-06,4.93306028243278E-06
WPR,44568,22,1,2021,Cocaine use disorders,3,severe,3,4.9569460989758E-07,4.06543509308932E-07,6.13642653890188E-07
WPR,44568,22,1,2021,COVID-19,3,severe,3,1.62654067773224E-05,1.37851675957218E-06,6.30332086595342E-05
WPR,44568,22,1,2021,Esophageal cancer,3,severe,1,21789.3442322249,16844.3747013972,26482.2871739354
WPR,44568,22,1,2021,Liver cancer due to hepatitis B,3,severe,1,9850.52998127486,7635.30863896086,12480.1590074266
WPR,44568,22,1,2021,Liver cancer due to hepatitis C,3,severe,1,3071.01404101529,2549.49449415447,3688.4846539562
WPR,44568,22,1,2021,Liver cancer due to alcohol use,3,severe,1,2053.91517439986,1615.10795662412,2646.60490294897
WPR,44568,22,1,2021,Liver cancer due to other causes,3,severe,1,504.558241128748,371.348537380459,704.754812119807
WPR,44568,22,1,2021,Larynx cancer,3,severe,1,2287.47985851467,1852.68260020462,2771.3642362421
WPR,44568,22,1,2021,Breast cancer,3,severe,1,667.754834030176,297.613187794066,915.102329862144
WPR,44568,22,1,2021,Lip and oral cavity cancer,3,severe,1,3778.61483940963,3093.44499375835,4515.05889210086
WPR,44568,22,1,2021,Nasopharynx cancer,3,severe,1,3061.04709704818,2430.62828864585,3918.33666190444
WPR,44568,22,1,2021,Other pharynx cancer,3,severe,1,1621.31083593715,1439.63299278981,1863.60674517731
WPR,44568,22,1,2021,Gallbladder and biliary tract cancer,3,severe,1,3439.26741870052,2304.49948591391,4380.45887556762
WPR,44568,22,1,2021,Pancreatic cancer,3,severe,1,8990.77604248986,7565.26689640124,10564.3766012257
WPR,44568,22,1,2021,Malignant skin melanoma,3,severe,1,551.892298421028,418.884257832494,693.766765216727
WPR,44568,22,1,2021,Testicular cancer,3,severe,1,198.490194133483,169.890420340865,232.541332441743
WPR,44568,22,1,2021,Kidney cancer,3,severe,1,3133.99663486976,2588.97104646909,3716.28089489718
WPR,44568,22,1,2021,Bladder cancer,3,severe,1,5378.22003191116,4408.22084094614,6629.01169775987
WPR,44568,22,1,2021,Brain and central nervous system cancer,3,severe,1,4648.75643879134,2853.46924104544,5957.7594326375
WPR,44568,22,1,2021,Thyroid cancer,3,severe,1,585.724711123048,459.26492906367,701.596354229892
WPR,44568,22,1,2021,Mesothelioma,3,severe,1,351.834400035727,307.869555699894,399.45554074314
WPR,44568,22,1,2021,Hodgkin lymphoma,3,severe,1,177.292121168361,103.918749872536,234.899234904792
WPR,44568,22,1,2021,Multiple myeloma,3,severe,1,1295.53421011476,976.101582644506,1532.97177319945
WPR,44568,22,1,2021,Ischemic stroke,3,severe,1,1253185.7615023,1039505.5128655,1479617.90514324
WPR,44568,22,1,2021,Intracerebral hemorrhage,3,severe,1,396476.556793862,348341.385673625,444382.407035963
WPR,44568,22,1,2021,Idiopathic epilepsy,3,severe,1,786938.893059946,397596.387729559,1509496.06044835
WPR,44568,22,1,2021,Multiple sclerosis,3,severe,1,4439.48529725602,3227.13887207712,5836.03208637965
WPR,44568,22,1,2021,Schizophrenia,3,severe,1,3819856.97491188,3354244.28977666,4342795.31597451
WPR,44568,22,1,2021,Alcohol use disorders,3,severe,1,1063292.33564134,669883.532598822,1591220.877042
WPR,44568,22,1,2021,Major depressive disorder,3,severe,1,1456080.9164446,565642.544755518,2658591.42877841
WPR,44568,22,1,2021,Rheumatoid arthritis,3,severe,1,162750.801326344,87932.6813746595,260409.538447914
WPR,44568,22,1,2021,Gout,3,severe,1,226044.694025101,179674.851806524,276819.339550506
WPR,44568,22,1,2021,Other musculoskeletal disorders,3,severe,1,3793992.09431384,2144170.11488591,5490413.55541897
WPR,44568,22,1,2021,Atopic dermatitis,3,severe,1,139684.246592757,457.847964338004,622886.856830161
WPR,44568,22,1,2021,Psoriasis,3,severe,1,565428.459001812,398318.317009895,749335.043043365
WPR,44568,22,1,2021,Neonatal preterm birth,3,severe,1,465741.768225631,406982.634709725,519943.093615393
WPR,44568,22,1,2021,Tetanus,3,severe,1,100.679323079611,78.8059172893119,133.131541194814
WPR,44568,22,1,2021,Hemolytic disease and other neonatal jaundice,3,severe,1,34727.0425816267,29808.3273051389,40022.230119903
WPR,44568,22,1,2021,Neonatal encephalopathy due to birth asphyxia and trauma,3,severe,1,573777.883916671,486223.304697641,658186.905066063
WPR,44568,22,1,2021,Opioid use disorders,3,severe,1,466642.019592584,330811.39499161,624549.759199141
WPR,44568,22,1,2021,Malaria,3,severe,1,388.569006602394,337.541466120132,447.596070407498
WPR,44568,22,1,2021,Silicosis,3,severe,1,1303.79555675285,887.071049449286,1719.29163971606
WPR,44568,22,1,2021,Asbestosis,3,severe,1,168.385242202141,118.460374977746,230.341650128662
WPR,44568,22,1,2021,Coal workers pneumoconiosis,3,severe,1,352.750305495095,240.750691980643,466.347980804785
WPR,44568,22,1,2021,Other pneumoconiosis,3,severe,1,119.874367321403,85.3362719744138,152.946766846293
WPR,44568,22,1,2021,Motor neuron disease,3,severe,1,2021.2043588902,1669.18345045746,2360.98210968132
WPR,44568,22,1,2021,Acute lymphoid leukemia,3,severe,1,1332.6314661664,742.793927142156,1758.79426143916
WPR,44568,22,1,2021,Acute myeloid leukemia,3,severe,1,1447.27500169724,1030.77031639168,2006.90352408274
WPR,44568,22,1,2021,Chronic lymphoid leukemia,3,severe,1,759.838340429207,443.408633018863,1239.90143941297
WPR,44568,22,1,2021,Chronic myeloid leukemia,3,severe,1,259.062313800235,96.3184610657201,363.928224035753
WPR,44568,22,1,2021,Neonatal sepsis and other neonatal infections,3,severe,1,145417.018102194,99497.4035380568,198990.038039589
WPR,44568,22,1,2021,Down syndrome,3,severe,1,15.3472597673885,3.75728865070434,23.6973903665134
